"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"first_team";"solution_full";"utvalgte";"solution_incremental"
407;"420674.jpg";"Knezovic";3835;"a";420674;"Ante";"Knezovic";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";11;7;4;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2017-04-08;"Ante Knezovic";"Keeper";"KBK";0;0;"ikke valgt";0
408;"62030.jpg";"Demba Bindia";3334;"a";62030;"Victor";"Demba Bindia";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";28;67;22;5;0;0;0;0;0;-3;"0.0";"0.0";"0.0";FALSE;137;0;1;0;5;0;0;1;1;0;0;0;2;9;2017-04-08;"Victor Demba Bindia";"Forsvar";"SAN";0;0;"ikke valgt";0
409;"62024.jpg";"Jääger";311;"a";62024;"Enar";"Jääger";3;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,5;"1.0";51;11;22;5;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;10;0;0;0;1;0;0;0;0;0;0;0;2;15;2017-04-08;"Enar Jääger";"Forsvar";"VIF";0;0;"ikke valgt";0
410;"250280.jpg";"Dioury";310;"n";250280;"Mehdi";"Dioury";4;"Utilgjengelig";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";34;16;19;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;14;2017-04-08;"Mehdi Dioury";"Forsvar";"TIL";0;0;"ikke valgt";0
411;"250278.jpg";"Mour Samb";310;"a";250278;"Elhadji Mour";"Samb";18;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,2;"1.0";18;34;6;17;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;67;0;0;0;1;0;0;0;0;0;0;0;4;14;2017-04-08;"Elhadji Mour Samb";"Angrep";"TIL";0;0;"ikke valgt";0
412;"112467.jpg";"Ba";278;"a";112467;"El-Hadji";"Ba";8;"";50;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;0,7;"2.5";35;244;30;30;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;164;0;0;0;5;0;0;1;0;0;2;0;3;12;2017-04-08;"El-Hadji Ba";"Midtbane";"STB";0;0;"ikke valgt";0
413;"93287.jpg";"Veldwijk";2745;"a";93287;"Lars";"Veldwijk";10;"";55;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,4;"1.0";57;62;34;10;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;64;0;0;0;0;0;0;0;0;0;0;0;4;1;2017-04-08;"Lars Veldwijk";"Angrep";"AAFK";0;0;"ikke valgt";0
414;"113828.jpg";"Berntsen";311;"a";113828;"Daniel";"Berntsen";15;"";65;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,2;"0.5";26;16;14;5;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;14;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Daniel Berntsen";"Midtbane";"VIF";0;0;"ikke valgt";0
415;"133095.jpg";"Skoda";305;"a";133095;"Michal";"Skoda";27;"";60;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;0,7;"3.0";59;307;50;87;0;0;0;0;6;1;"3.0";"3.0";"3.0";FALSE;42;1;0;0;1;0;0;0;0;0;0;0;4;5;2017-04-08;"Michal Skoda";"Angrep";"LSK";0;0;"ikke valgt";0
416;"12028.jpg";"Fredrikson";310;"a";12028;"Otto";"Fredrikson";NA;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;5;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-04-08;"Otto Fredrikson";"Keeper";"TIL";NA;0;"ikke valgt";0
417;"51539.jpg";"Atta";1250;"a";51539;"Walid";"Atta";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-08;"Walid Atta";"Forsvar";"SOG";NA;0;"ikke valgt";0
418;"77796.jpg";"Alex Nimely";278;"a";77796;"Alex";"Tchuimeni-Nimely";NA;"";55;NA;NA;"0.5";"0.9";0;0;0;0;FALSE;0;0,2;"2.5";13;77;3;43;0;0;0;0;5;5;"5.0";"3.0";"3.0";FALSE;24;1;0;0;1;0;0;0;0;0;0;0;4;12;2017-04-08;"Alex Tchuimeni-Nimely";"Angrep";"STB";NA;0;"ikke valgt";0
419;"420596.jpg";"Gran";305;"a";420596;"Tobias";"Gran";16;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";5;28;5;12;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-04-08;"Tobias Gran";"Angrep";"LSK";NA;0;"ikke valgt";0
420;"66513.jpg";"Fejzullahu";2997;"a";66513;"Erton";"Fejzullahu";NA;"";65;NA;NA;"0.2";"0.3";0;0;0;0;FALSE;0;0,1;"1.0";8;43;5;2;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;29;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08;"Erton Fejzullahu";"Angrep";"SO8";NA;0;"ikke valgt";0
421;"420890.jpg";"Vetlesen";278;"a";420890;"Hugo";"Vetlesen";25;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;0,8;"1.5";28;387;15;40;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;146;0;0;0;4;0;0;0;0;0;0;0;3;12;2017-04-08;"Hugo Vetlesen";"Midtbane";"STB";NA;0;"ikke valgt";0
422;"420676.jpg";"Aas";310;"a";420676;"Peter";"Aas";20;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";3;12;3;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-08;"Peter Aas";"Midtbane";"TIL";NA;0;"ikke valgt";0
423;"247416.jpg";"Borchgrevink";311;"a";247416;"Christian";"Borchgrevink";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;5;1;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;15;2017-04-08;"Christian Borchgrevink";"Forsvar";"VIF";NA;0;"ikke valgt";0
424;"59124.jpg";"Shroot";312;"a";59124;"Robin";"Shroot";NA;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,1;"1.0";9;33;5;8;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;58;0;0;0;1;0;0;0;0;0;0;0;4;16;2017-04-08;"Robin Shroot";"Angrep";"VIK";NA;0;"ikke valgt";0
425;"420997.jpg";"Olden Larsen";311;"a";420997;"Lars";"Olden Larsen";53;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;13;1;8;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;15;2017-04-08;"Lars Olden Larsen";"Midtbane";"VIF";NA;0;"ikke valgt";0
426;"219231.jpg";"Kristiansen";305;"a";219231;"Henrik Loholt";"Kristiansen";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";1;6;1;5;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-08;"Henrik Loholt Kristiansen";"Midtbane";"LSK";NA;0;"ikke valgt";0
427;"420961.jpg";"Holt";3334;"a";420961;"Mats";"Holt";23;"";40;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;0;"0.5";1;5;1;5;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;4;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-08;"Mats Holt";"Forsvar";"SAN";NA;0;"ikke valgt";0
428;"53182.jpg";"Janukiewicz";2364;"a";53182;"Radoslaw";"Janukiewicz";12;"";40;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;0,1;"1.0";1;41;1;37;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;90;0;0;0;3;0;0;0;0;4;0;0;1;13;2017-04-08;"Radoslaw Janukiewicz";"Keeper";"SIF";NA;0;"ikke valgt";0
429;"420965.jpg";"Brynhildsen";278;"a";420965;"Ola";"Brynhildsen";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-08;"Ola Brynhildsen";"Midtbane";"STB";NA;0;"ikke valgt";0
430;"420964.jpg";"Rena Olsen";278;"a";420964;"Morten";"Rena Olsen";45;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;1;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Morten Rena Olsen";"Forsvar";"STB";NA;0;"ikke valgt";0
431;"421159.jpg";"Velde";3376;"a";421159;"Kristoffer";"Velde";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"1.0";"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2017-04-08;"Kristoffer Velde";"Midtbane";"FKH";NA;0;"ikke valgt";0
432;"223095.jpg";"Botheim";197;"a";223095;"Erik";"Botheim";NA;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"1.0";"1.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-04-08;"Erik Botheim";"Angrep";"RBK";NA;0;"ikke valgt";0
